"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"93671","C23 - Percentage of cancers diagnosed at stages 1 and 2","E92000001","England","E12000008","South East region","Government Office Region","Persons","All ages","","","2019","57.0195237557837","56.5034144893993","57.5341116199987","56.2051584007968","57.8301076457076","20210","35444","","No significant change","Better","Similar","20190000","New data",""
"93671","C23 - Percentage of cancers diagnosed at stages 1 and 2","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","All ages","","","2019","56.7677","55.262","58.261","54.3896","59.115","2378","4189","","No significant change","Better","Similar","20190000","New data",""
"22001","C24a - Cancer screening coverage - breast cancer","","","E92000001","England","England","Female","53-70 yrs","","","2021","64.13815685124365","64.10059939718117","64.17569697263383","64.08436222783314","64.19191592262949","4019478","6266906","Aggregated from all known lower geography values","Decreasing and getting worse","Better","Better","20210000","New data",""
"22001","C24a - Cancer screening coverage - breast cancer","E92000001","England","E12000008","South East region","Government Office Region","Female","53-70 yrs","","","2021","68.00794097602892","67.91849554084475","68.09725417023924","67.8797977240149","68.13581298197269","711512","1046219","Aggregated from all known lower geography values","Decreasing and getting worse","Better","Better","20210000","New data",""
"22001","C24a - Cancer screening coverage - breast cancer","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","53-70 yrs","","","2021","73.1054","72.838","73.3712","72.7219","73.4855","77684","106263","Aggregated from all known lower geography values","Decreasing and getting worse","Better","Better","20210000","New data",""
"93560","C24b - Cancer screening coverage - cervical cancer (aged 25 to 49 years old)","","","E92000001","England","England","Female","25-49 yrs","","","2021","67.98624105241161","67.95791777055365","68.0145510818066","67.94567273849837","68.02678218344134","7089096","10427251","Aggregated from all known lower geography values","No significant change","Better","Better","20210000","New data",""
"93560","C24b - Cancer screening coverage - cervical cancer (aged 25 to 49 years old)","E92000001","England","E12000008","South East region","Government Office Region","Female","25-49 yrs","","","2021","69.5289618712781","69.45807659022601","69.59975463968067","69.42741240806112","69.63032157691636","1127636","1621822","Aggregated from all known lower geography values","No significant change","Better","Better","20210000","New data",""
"93560","C24b - Cancer screening coverage - cervical cancer (aged 25 to 49 years old)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","25-49 yrs","","","2021","72.239","72.0054","72.4714","71.904","72.5715","102497","141886","Aggregated from all known lower geography values","No significant change","Better","Better","20210000","New data",""
"93561","C24c - Cancer screening coverage - cervical cancer (aged 50 to 64 years old)","","","E92000001","England","England","Female","50-64 yrs","","","2021","74.67451391846403","74.63721412553045","74.71177744213317","74.62108245139636","74.72787099160116","3903086","5226798","Aggregated from all known lower geography values","Decreasing and getting worse","Similar","Similar","20210000","New data",""
"93561","C24c - Cancer screening coverage - cervical cancer (aged 50 to 64 years old)","E92000001","England","E12000008","South East region","Government Office Region","Female","50-64 yrs","","","2021","74.81249628195799","74.72138699680514","74.90338748217975","74.681943512137","74.94260172721783","653948","874116","Aggregated from all known lower geography values","Decreasing and getting worse","Similar","Similar","20210000","New data",""
"93561","C24c - Cancer screening coverage - cervical cancer (aged 50 to 64 years old)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","50-64 yrs","","","2021","74.8006","74.5089","75.0901","74.3821","75.2145","64137","85744","Aggregated from all known lower geography values","Decreasing and getting worse","Similar","Similar","20210000","New data",""
"91720","C24d - Cancer screening coverage - bowel cancer","","","E92000001","England","England","Persons","60-74 yrs","","","2021","65.16534658608502","65.13439400534806","65.19628637099714","65.12101276953857","65.20965415638595","5933716","9105631","Aggregated from all known lower geography values","Increasing and getting better","Better","Better","20210000","New data",""
"91720","C24d - Cancer screening coverage - bowel cancer","E92000001","England","E12000008","South East region","Government Office Region","Persons","60-74 yrs","","","2021","67.95741866175366","67.88339557072362","68.03135148888994","67.85137598138114","68.06327619711723","1038704","1528463","Aggregated from all known lower geography values","Increasing and getting better","Better","Better","20210000","New data",""
"91720","C24d - Cancer screening coverage - bowel cancer","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","60-74 yrs","","","2021","69.4192","69.1933","69.6441","69.0954","69.741","111449","160545","Aggregated from all known lower geography values","Increasing and getting better","Better","Better","20210000","New data",""
"92317","C24e - Abdominal Aortic Aneurysm Screening - Coverage","","","E92000001","England","England","Male","65","","","2020/21","55.0131217740907","54.83443747263122","55.191676821359636","54.75717426231991","55.26880416870112","163927","297978","Aggregated from all known lower geography values","No significant change","Better","Better","20200000","New data",""
"92317","C24e - Abdominal Aortic Aneurysm Screening - Coverage","E92000001","England","E12000008","South East region","Government Office Region","Male","65","","","2020/21","63.535855563444564","63.109913741537426","63.95968790649942","62.92519775064771","64.14218685642317","31320","49295","Aggregated from all known lower geography values","No significant change","Better","Better","20200000","New data",""
"92317","C24e - Abdominal Aortic Aneurysm Screening - Coverage","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Male","65","","","2020/21","77.8991","76.7321","79.0236","76.215","79.4961","3923","5036","Aggregated from all known lower geography values","No significant change","Better","Better","20200000","New data",""
"91324","C24m - Newborn Hearing Screening - Coverage","","","E92000001","England","England","Persons","<1 yr","","","2020/21","97.53048775175591","97.49001728354204","97.5703219448532","97.47232788895454","97.58734252301277","559746","573919","Aggregated from all known lower geography values","Cannot be calculated","Better","Better","20200000","New data",""
"91324","C24m - Newborn Hearing Screening - Coverage","E92000001","England","E12000008","South East region","Government Office Region","Persons","<1 yr","","","2020/21","98.21675668437263","98.12801813220537","98.30136153244793","98.08835311078003","98.33668176022479","88014","89612","Aggregated from all known lower geography values","Cannot be calculated","Better","Better","20200000","New data",""
"91324","C24m - Newborn Hearing Screening - Coverage","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","<1 yr","","","2020/21","98.8235","98.561","99.0386","98.4312","99.1186","7812","7905","","Cannot be calculated","Better","Better","20200000","New data",""
"92371","C24n - Newborn and Infant Physical Examination Screening - Coverage","","","E92000001","England","England","Persons","<1 yr","","","2020/21","97.27105686601038","97.22841359442717","97.31306216534506","97.20978471901209","97.33102044047824","553733","569268","Aggregated from all known lower geography values","Cannot be calculated","Worse","Worse","20200000","New data",""
"92371","C24n - Newborn and Infant Physical Examination Screening - Coverage","E92000001","England","E12000008","South East region","Government Office Region","Persons","<1 yr","","","2020/21","97.05571207447579","96.9431206928103","97.16427778052564","96.89319051142343","97.20997671248267","87157","89801","Aggregated from all known lower geography values","Cannot be calculated","Worse","Worse","20200000","New data",""
"92371","C24n - Newborn and Infant Physical Examination Screening - Coverage","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","<1 yr","","","2020/21","96.503","96.0753","96.8855","95.8758","97.0377","7644","7921","","Cannot be calculated","Worse","Worse","20200000","New data",""
"91099","C26a - Cumulative percentage of the eligible population aged 40-74 offered an NHS Health Check","","","E92000001","England","England","Persons","40-74 yrs","","","2016/17 - 20/21","71.8184751155127","71.7962398644043","71.8406997122051","","","11299442","15733336","","Cannot be calculated","Worse","Worse","20160000","",""
"91099","C26a - Cumulative percentage of the eligible population aged 40-74 offered an NHS Health Check","E92000001","England","E12000008","South East region","Government Office Region","Persons","40-74 yrs","","","2016/17 - 20/21","69.8955540864919","69.8404088705586","69.950641855225","","","1859783","2660803","","Cannot be calculated","Worse","Worse","20160000","",""
"91099","C26a - Cumulative percentage of the eligible population aged 40-74 offered an NHS Health Check","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","40-74 yrs","","","2016/17 - 20/21","60.3986","60.2102","60.5866","","","156721","259478","","Cannot be calculated","Worse","Worse","20160000","",""
"91100","C26b - Cumulative percentage of the eligible population aged 40-74 offered an NHS Health Check who received an NHS Health Check","","","E92000001","England","England","Persons","40-74 yrs","","","2016/17 - 20/21","46.4900479156404","46.450300581648","46.5298208680077","","","5253116","11299442","","Cannot be calculated","Worse","Worse","20160000","",""
"91100","C26b - Cumulative percentage of the eligible population aged 40-74 offered an NHS Health Check who received an NHS Health Check","E92000001","England","E12000008","South East region","Government Office Region","Persons","40-74 yrs","","","2016/17 - 20/21","44.5256785334633","44.4298286714284","44.6216840793894","","","828081","1859783","","Cannot be calculated","Worse","Worse","20160000","",""
"91100","C26b - Cumulative percentage of the eligible population aged 40-74 offered an NHS Health Check who received an NHS Health Check","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","40-74 yrs","","","2016/17 - 20/21","35.2072","34.914","35.5022","","","55177","156721","","Cannot be calculated","Worse","Worse","20160000","",""
"91101","C26c - Cumulative percentage of the eligible population aged 40-74 who received an NHS Health check","","","E92000001","England","England","Persons","40-74 yrs","","","2016/17 - 20/21","33.3884434934842","33.3651446202839","33.4117504784535","","","5253116","15733336","","Cannot be calculated","Worse","Worse","20160000","",""
"91101","C26c - Cumulative percentage of the eligible population aged 40-74 who received an NHS Health check","E92000001","England","E12000008","South East region","Government Office Region","Persons","40-74 yrs","","","2016/17 - 20/21","31.1214697217344","31.065866414195","31.1771275398797","","","828081","2660803","","Cannot be calculated","Worse","Worse","20160000","",""
"91101","C26c - Cumulative percentage of the eligible population aged 40-74 who received an NHS Health check","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","40-74 yrs","","","2016/17 - 20/21","21.2646","21.1076","21.4225","","","55177","259478","","Cannot be calculated","Worse","Worse","20160000","",""
"93377","C27 - Percentage reporting a long term Musculoskeletal (MSK) problem","","","E92000001","England","England","Persons","16+ yrs","","","2020","18.5984497070313","18.50282759642357","18.69407181763903","","","","636070","","Cannot be calculated","Better","Similar","20200000","",""
"93377","C27 - Percentage reporting a long term Musculoskeletal (MSK) problem","E92000001","England","E12000008","South East region","Government Office Region","Persons","16+ yrs","","","2020","17.0610275268555","16.81580329559695","17.30625175811405","","","","90396","","Cannot be calculated","Better","Similar","20200000","",""
"93377","C27 - Percentage reporting a long term Musculoskeletal (MSK) problem","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","16+ yrs","","","2020","17.5193","16.7094","18.3291","","","","8464","","Cannot be calculated","Better","Similar","20200000","",""
"22301","C28a - Self-reported wellbeing - people with a low satisfaction score","","","E92000001","England","England","Persons","16+ yrs","","","2020/21","6.06","5.83","6.3","","","","","","Cannot be calculated","Similar","Similar","20200000","New data",""
"22301","C28a - Self-reported wellbeing - people with a low satisfaction score","E92000001","England","E12000008","South East region","Government Office Region","Persons","16+ yrs","","","2020/21","5.86","5.25","6.48","","","","","","Cannot be calculated","Similar","Similar","20200000","New data",""
"22301","C28a - Self-reported wellbeing - people with a low satisfaction score","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","16+ yrs","","","2020/21","5.89","3.59","8.18","","","","","","Cannot be calculated","Similar","Similar","20200000","New data",""
"22302","C28b - Self-reported wellbeing - people with a low worthwhile score","","","E92000001","England","England","Persons","16+ yrs","","","2020/21","4.38","4.17","4.59","","","","","","Cannot be calculated","Not compared","Not compared","20200000","New data",""
"22302","C28b - Self-reported wellbeing - people with a low worthwhile score","E92000001","England","E12000008","South East region","Government Office Region","Persons","16+ yrs","","","2020/21","4.31","3.75","4.88","","","","","","Cannot be calculated","Not compared","Not compared","20200000","New data",""
"22302","C28b - Self-reported wellbeing - people with a low worthwhile score","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","16+ yrs","","","2020/21","","","","","","","","Value missing due to small sample size","Cannot be calculated","Not compared","Not compared","20200000","New data",""
"22303","C28c - Self-reported wellbeing - people with a low happiness score","","","E92000001","England","England","Persons","16+ yrs","","","2020/21","9.21","8.92","9.51","","","","","","Cannot be calculated","Similar","Similar","20200000","New data",""
"22303","C28c - Self-reported wellbeing - people with a low happiness score","E92000001","England","E12000008","South East region","Government Office Region","Persons","16+ yrs","","","2020/21","8.71","8.01","9.41","","","","","","Cannot be calculated","Similar","Similar","20200000","New data",""
"22303","C28c - Self-reported wellbeing - people with a low happiness score","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","16+ yrs","","","2020/21","9.75","7.29","12.2","","","","","","Cannot be calculated","Similar","Similar","20200000","New data",""
"22304","C28d - Self-reported wellbeing - people with a high anxiety score","","","E92000001","England","England","Persons","16+ yrs","","","2020/21","24.15","23.72","24.57","","","","","","Cannot be calculated","Similar","Similar","20200000","New data",""
"22304","C28d - Self-reported wellbeing - people with a high anxiety score","E92000001","England","E12000008","South East region","Government Office Region","Persons","16+ yrs","","","2020/21","23.57","22.54","24.61","","","","","","Cannot be calculated","Similar","Similar","20200000","New data",""
"22304","C28d - Self-reported wellbeing - people with a high anxiety score","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","16+ yrs","","","2020/21","22.37","18.5","26.24","","","","","","Cannot be calculated","Similar","Similar","20200000","New data",""
"22401","C29 - Emergency hospital admissions due to falls in people aged 65 and over","","","E92000001","England","England","Persons","65+ yrs","","","2020/21","2022.97936397036","2014.4406433716","2031.54525864911","2009.5292634994","2036.49235193814","216075","10464019","","Increasing and getting worse","Worse","Worse","20200000","New data",""
"22401","C29 - Emergency hospital admissions due to falls in people aged 65 and over","E92000001","England","E12000008","South East region","Government Office Region","Persons","65+ yrs","","","2020/21","2135.30047837543","2114.60965925862","2156.14290366316","2102.74848334215","2168.20322170751","40950","1812004","","Increasing and getting worse","Worse","Worse","20200000","New data",""
"22401","C29 - Emergency hospital admissions due to falls in people aged 65 and over","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","65+ yrs","","","2020/21","2279.7731","2216.5033","2344.3845","2180.6386","2382.0085","4965","200968","","Increasing and getting worse","Worse","Worse","20200000","New data",""
"22402","C29 - Emergency hospital admissions due to falls in people aged 65-79","","","E92000001","England","England","Persons","65-79 yrs","","","2020/21","936.583587360586","929.69425892817","943.511234251169","925.739237714523","947.516599988152","70927","7608420","","No significant change","Worse","Worse","20200000","New data",""
"22402","C29 - Emergency hospital admissions due to falls in people aged 65-79","E92000001","England","E12000008","South East region","Government Office Region","Persons","65-79 yrs","","","2020/21","956.670011785823","939.914689201882","973.648671114933","930.356166675224","983.500333519412","12455","1298721","","No significant change","Worse","Worse","20200000","New data",""
"22402","C29 - Emergency hospital admissions due to falls in people aged 65-79","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","65-79 yrs","","","2020/21","1015.6391","964.0787","1069.2364","935.2792","1100.7005","1460","142220","","No significant change","Worse","Worse","20200000","New data",""
"22403","C29 - Emergency hospital admissions due to falls in people aged 80+","","","E92000001","England","England","Persons","80+ yrs","","","2020/21","5173.5271161387","5146.90289726558","5200.25475505709","5131.59765926797","5215.69590017046","145148","2855599","","Increasing and getting worse","Worse","Worse","20200000","New data",""
"22403","C29 - Emergency hospital admissions due to falls in people aged 80+","E92000001","England","E12000008","South East region","Government Office Region","Persons","80+ yrs","","","2020/21","5553.32883148529","5489.00671213614","5618.21641238943","5452.1772864643","5655.78846085574","28495","513283","","Increasing and getting worse","Worse","Worse","20200000","New data",""
"22403","C29 - Emergency hospital admissions due to falls in people aged 80+","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","80+ yrs","","","2020/21","5945.7615","5750.408","6146.056","5640.0357","6262.9038","3505","58748","","Increasing and getting worse","Worse","Worse","20200000","New data",""
"92517","2.02ii - Breastfeeding prevalence at 6-8 weeks after birth - current method","","","E92000001","England","England","Persons","6-8 weeks","","","2020/21","47.60423862686653","47.47250643340984","47.73600416492523","47.39655559152016","47.81200455316388","262776.6666666666","552002.6666666666","Annual figure includes constituent area(s) with annual figure scaled up data from three quarters’ data","Cannot be calculated","Not compared","Not compared","20200000","",""
"92517","2.02ii - Breastfeeding prevalence at 6-8 weeks after birth - current method","E92000001","England","E12000008","South East region","Government Office Region","Persons","6-8 weeks","","","2020/21","","","","","","43444","81620","Value not published for data quality reasons","Cannot be calculated","Not compared","Not compared","20200000","",""
"92517","2.02ii - Breastfeeding prevalence at 6-8 weeks after birth - current method","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","6-8 weeks","","","2020/21","","","","","","","","Value not published for data quality reasons","Cannot be calculated","Not compared","Not compared","20200000","",""
"93764","C21 - Admission episodes for alcohol-related conditions (Narrow): New method.  This indicator uses a new set of attributable fractions, and so differ from that originally published.","","","E92000001","England","England","Persons","All ages","","","2019/20","518.7580625","516.8352078","520.68629","515.7288537","521.7997055","280184.34","56286961","","Cannot be calculated","Better","Worse","20190000","New data",""
"93764","C21 - Admission episodes for alcohol-related conditions (Narrow): New method.  This indicator uses a new set of attributable fractions, and so differ from that originally published.","E92000001","England","E12000008","South East region","Government Office Region","Persons","All ages","","","2019/20","415.2035873","410.9956888","419.4437711","408.584153","421.8977132","37360.15","9180135","","Cannot be calculated","Better","Worse","20190000","New data",""
"93764","C21 - Admission episodes for alcohol-related conditions (Narrow): New method.  This indicator uses a new set of attributable fractions, and so differ from that originally published.","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","All ages","","","2019/20","432.0888","418.4031","446.1047","410.6636","454.2771","3845.76","863980","","Cannot be calculated","Better","Worse","20190000","New data",""
"93764","C21 - Admission episodes for alcohol-related conditions (Narrow): New method.  This indicator uses a new set of attributable fractions, and so differ from that originally published.","","","E92000001","England","England","Male","All ages","","","2019/20","694.8299004","691.617864","698.0531092","689.7707791","699.9148768","180941.61","27827831","","Cannot be calculated","Better","Similar","20190000","New data",""
"93764","C21 - Admission episodes for alcohol-related conditions (Narrow): New method.  This indicator uses a new set of attributable fractions, and so differ from that originally published.","E92000001","England","E12000008","South East region","Government Office Region","Male","All ages","","","2019/20","559.591568","552.5512318","566.6990197","548.522514","570.8158722","24250.49","4523939","","Cannot be calculated","Better","Similar","20190000","New data",""
"93764","C21 - Admission episodes for alcohol-related conditions (Narrow): New method.  This indicator uses a new set of attributable fractions, and so differ from that originally published.","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Male","All ages","","","2019/20","572.5061","549.9617","595.7331","537.2755","609.3134","2458.65","420317","","Cannot be calculated","Better","Similar","20190000","New data",""
"93764","C21 - Admission episodes for alcohol-related conditions (Narrow): New method.  This indicator uses a new set of attributable fractions, and so differ from that originally published.","","","E92000001","England","England","Female","All ages","","","2019/20","359.2631315","357.0267031","361.5100707","355.7419172","362.8086677","99242.73","28459130","","Cannot be calculated","Better","Worse","20190000","New data",""
"93764","C21 - Admission episodes for alcohol-related conditions (Narrow): New method.  This indicator uses a new set of attributable fractions, and so differ from that originally published.","E92000001","England","E12000008","South East region","Government Office Region","Female","All ages","","","2019/20","286.0024065","281.1142634","290.9540481","278.3249259","293.826734","13109.66","4656196","","Cannot be calculated","Better","Worse","20190000","New data",""
"93764","C21 - Admission episodes for alcohol-related conditions (Narrow): New method.  This indicator uses a new set of attributable fractions, and so differ from that originally published.","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Female","All ages","","","2019/20","310.3331","293.9832","327.3457","284.8584","337.3374","1387.11","443663","","Cannot be calculated","Better","Worse","20190000","New data",""
