"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal"
"90356","B17 - Fuel poverty (low income, high cost methodology)","E92000001","England","E12000008","South East region","Government Office Region","Not applicable","Not applicable","","","2018","7.9","","","","","301317","3810452","","No significant change","Lowest quintile","Middle quintile","20180000","",""
"90356","B17 - Fuel poverty (low income, high cost methodology)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Not applicable","Not applicable","","","2018","7.6","","","","","28214","370006","","No significant change","Lowest quintile","Middle quintile","20180000","",""
"90280","B18a - Social Isolation: percentage of adult social care users who have as much social contact as they would like","","","E92000001","England","England","Persons","18+ yrs","","","2019/20","45.9","45.4","46.4","","","278280","606050","","Cannot be calculated","Similar","Similar","20190000","",""
"90280","B18a - Social Isolation: percentage of adult social care users who have as much social contact as they would like","E92000001","England","E12000008","South East region","Government Office Region","Persons","18+ yrs","","","2019/20","45.5","44.2","46.8","","","34495","75740","","Cannot be calculated","Similar","Similar","20190000","",""
"90280","B18a - Social Isolation: percentage of adult social care users who have as much social contact as they would like","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","18+ yrs","","","2019/20","48","43.8","52.2","","","4075","8480","","Cannot be calculated","Similar","Similar","20190000","",""
"90638","B18b - Social Isolation: percentage of adult carers who have as much social contact as they would like","","","E92000001","England","England","Persons","18+ yrs","","","2018/19","32.5","32","33","","","95065","292360","","Cannot be calculated","Similar","Better","20180000","",""
"90638","B18b - Social Isolation: percentage of adult carers who have as much social contact as they would like","E92000001","England","E12000008","South East region","Government Office Region","Persons","18+ yrs","","","2018/19","31.4","30.099999999999998","32.699999999999996","","","13635","43370","","Cannot be calculated","Similar","Better","20180000","",""
"90638","B18b - Social Isolation: percentage of adult carers who have as much social contact as they would like","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","18+ yrs","","","2018/19","35.9","31.9","39.9","","","185","515","","Cannot be calculated","Similar","Better","20180000","",""
"93758","B19 - B19 - Loneliness: Percentage of adults who feel lonely often / always or some of the time","","","E92000001","England","England","Persons","16+ yrs","","","2019/20","22.25855739507338","22.01777191929472","22.50130625324153","","","","111212","","Cannot be calculated","Similar","Similar","20190000","",""
"93758","B19 - B19 - Loneliness: Percentage of adults who feel lonely often / always or some of the time","E92000001","England","E12000008","South East region","Government Office Region","Persons","16+ yrs","","","2019/20","20.82726448355021","20.28980322068217","21.37564871410959","","","","20980","","Cannot be calculated","Similar","Similar","20190000","",""
"93758","B19 - B19 - Loneliness: Percentage of adults who feel lonely often / always or some of the time","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","16+ yrs","","","2019/20","21.1532","19.5271","22.8796","","","","2242","","Cannot be calculated","Similar","Similar","20190000","",""
"90630","1.01i - Children in low income families (all dependent children under 20)","","","E92000001","England","England","Persons","0-19 yrs","","","2016","17","16.98205768","17.02531681","16.96961223","17.03779471","1974035","11609460","","Decreasing and getting better","Better","Better","20160000","",""
"90630","1.01i - Children in low income families (all dependent children under 20)","E92000001","England","E12000008","South East region","Government Office Region","Persons","0-19 yrs","","","2016","12.7","12.67395612","12.77062092","12.64627076","12.79853841","233485","1835255","","Decreasing and getting better","Better","Better","20160000","",""
"90630","1.01i - Children in low income families (all dependent children under 20)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","0-19 yrs","","","2016","11.1","10.9262","11.2314","10.8403","11.3199","18325","165420","","Decreasing and getting better","Better","Better","20160000","",""
"11001","1.10 - Killed and seriously injured (KSI) casualties on England's roads (historic data)","","","E92000001","England","England","Persons","All ages","","","2016 - 18","42.6403746556434","42.3276251097776","42.9548609907735","42.1480807836409","43.1366871917359","71149","166858290","Aggregated from all known lower geography values","Cannot be calculated","Worse","Worse","20160000","",""
"11001","1.10 - Killed and seriously injured (KSI) casualties on England's roads (historic data)","E92000001","England","E12000008","South East region","Government Office Region","Persons","All ages","","","2016 - 18","49.5880054950954","48.7552814518446","50.4313846705482","48.2800263723297","50.9206260538147","13509","27242475","","Cannot be calculated","Worse","Worse","20160000","",""
"11001","1.10 - Killed and seriously injured (KSI) casualties on England's roads (historic data)","E12000008","South East region","E10000032","West Sussex","Upper tier local authorities (pre 4/19)","Persons","All ages","","","2016 - 18","56.5102","53.6338","59.5009","52.0273","61.2567","1445","2557059","","Cannot be calculated","Worse","Worse","20160000","",""
